b_corrientes-ii;Tartagal;;;;;;;;;;;;;x
b_corrientes-iii;Aguaray;;;;;;;;;;;;;x
b_corrientes-iv;Dragones;;;;;;;;;;;;;x
b_corrientes-v;Pichanal;;;;;;;;;;;;;x
b_corrientes-vi;Embarcacion;;;;;;;;;;;;;x
b_asuncion;Asuncion;;;;;;;;;;;;;x
b_asuncion-ii;San Lorenzo;;;;;;;;;;;;;x
b_asuncion-iii;Luque;;;;;;;;;;;;;x
b_asuncion-iv;Lambaré;;;;;;;;;;;;;x
b_asuncion-v;caaguazu;;;;;;;;;;;;;x
b_asuncion-vi;capiata;;;;;;;;;;;;;x
b_rio_cuarto;corrientes;;;;;;;;;;;;;x
b_rio_cuarto-ii;Mburucuya;;;;;;;;;;;;;x
b_rio_cuarto-iii;Bella Vista;;;;;;;;;;;;;x
b_rio_cuarto-iv;Mercedes;;;;;;;;;;;;;x
b_rio_cuarto-v;Florencia;;;;;;;;;;;;;x
b_rio_cuarto-vi;Villa Ocampo;;;;;;;;;;;;;x
b_concordianew;Formosa;;;;;;;;;;;;;x
b_concordia-ii;Palo Santo;;;;;;;;;;;;;x
b_concordia-iii;Pirané;;;;;;;;;;;;;x
b_concordia-iv;El Espinillo;;;;;;;;;;;;;x
b_concordia-v;Laguna Blanca;;;;;;;;;;;;;x
b_concordia-vi;Herradura;;;;;;;;;;;;;x
b_bariloche;San Martin;;;;;;;;;;;;;x
b_bariloche-ii;Junin;;;;;;;;;;;;;x
b_bariloche-iii;Villa Traful;;;;;;;;;;;;;x
b_bariloche-iv;corral de Piedra;;;;;;;;;;;;;x
b_bariloche-v;Piedra del aguila;;;;;;;;;;;;;x
b_bariloche-vi;Santo Tomas;;;;;;;;;;;;;x
b_bolson;El Bolson;;;;;;;;;;;;;x
b_bolson-ii;Villa La Angostura;;;;;;;;;;;;;x
b_bolson-iii;Puerto Manzano;;;;;;;;;;;;;x
b_bolson-iv;El Maitén;;;;;;;;;;;;;x
b_bolson-v;Rio chico;;;;;;;;;;;;;x
b_bolson-vi;Pilcaniyeu;;;;;;;;;;;;;x
b_pique;Puelches;;;;;;;;;;;;;x
b_pique-ii;choele choel;;;;;;;;;;;;;x
b_pique-iii;Lamarque;;;;;;;;;;;;;x
b_pique-iv;chimpay;;;;;;;;;;;;;x
b_pique-v;Valle Azul;;;;;;;;;;;;;x
b_pique-vi;Fortin Uno;;;;;;;;;;;;;x
b_valcheta;Valcheta;;;;;;;;;;;;;x
b_valcheta-ii;Musters;;;;;;;;;;;;;x
b_valcheta-iii;Nahuel Niyeu;;;;;;;;;;;;;x
b_valcheta-iv;Aguada cecilio;;;;;;;;;;;;;x
b_valcheta-v;Mancha Blanca;;;;;;;;;;;;;x
b_valcheta-vi;Los Menucos;;;;;;;;;;;;;x
b_arroyo_verde;Arroyo Verde;;;;;;;;;;;;;x
b_arroyo_verde-ii;Arroyo de La Ventana;;;;;;;;;;;;;x
b_arroyo_verde-iii;Los Berros;;;;;;;;;;;;;x
b_arroyo_verde-iv;Sierra Grande;;;;;;;;;;;;;x
b_arroyo_verde-v;Playas Doradas;;;;;;;;;;;;;x
b_arroyo_verde-vi;Punta colorada;;;;;;;;;;;;;x
b_puerto_zenteno;Puerto Zenteno;;;;;;;;;;;;;x
b_puerto_zenteno-ii;chabunco;;;;;;;;;;;;;x
b_puerto_zenteno-iii;Tres Puentes;;;;;;;;;;;;;x
b_puerto_zenteno-iv;Villa Tehuelches;;;;;;;;;;;;;x
b_puerto_zenteno-v;Puerto Sara;;;;;;;;;;;;;x
b_puerto_zenteno-vi;San Gregorio;;;;;;;;;;;;;x
b_cameron;cameron;;;;;;;;;;;;;x
b_cameron-ii;Tierra del Fuego;;;;;;;;;;;;;x
b_cameron-iii;cerro Sombrero;;;;;;;;;;;;;x
b_cameron-iv;San Sebastian;;;;;;;;;;;;;x
b_cameron-v;Rio Grande;;;;;;;;;;;;;x
b_cameron-vi;Tolhuin;;;;;;;;;;;;;x
b_primavera;Punta Arenas;;;;;;;;;;;;;x
b_primavera-ii;Fuerte Bulnes;;;;;;;;;;;;;x
b_primavera-iii;Puerto del Hambre;;;;;;;;;;;;;x
b_primavera-iv;Lenadura;;;;;;;;;;;;;x
b_primavera-v;Tres Puentes;;;;;;;;;;;;;x
b_primavera-vi;Rio Seco;;;;;;;;;;;;;x
b_torres_paine;Torres Paine;;;;;;;;;;;;;x
b_torres_paine-ii;Amarga;;;;;;;;;;;;;x
b_torres_paine-iii;Lazo;;;;;;;;;;;;;x
b_torres_paine-iv;Puerto Natales;;;;;;;;;;;;;x
b_torres_paine-v;Rio Turbio;;;;;;;;;;;;;x
b_torres_paine-vi;cancha carrera;;;;;;;;;;;;;x
b_cerro_dragon;comodoro Rivadavia;;;;;;;;;;;;;x
b_cerro_dragon-ii;cerro Dragon;;;;;;;;;;;;;x
b_cerro_dragon-iii;Las Pulgas;;;;;;;;;;;;;x
b_cerro_dragon-iv;Facundo;;;;;;;;;;;;;x
b_cerro_dragon-v;Rada Tilly;;;;;;;;;;;;;x
b_cerro_dragon-vi;Sarmiento;;;;;;;;;;;;;x
b_pico_truncado;Pico Truncado;;;;;;;;;;;;;x
b_pico_truncado-ii;Puerto Deseado;;;;;;;;;;;;;x
b_pico_truncado-iii;Jaramillo;;;;;;;;;;;;;x
b_pico_truncado-iv;Las Heras;;;;;;;;;;;;;x
b_pico_truncado-v;caleta Olivia;;;;;;;;;;;;;x
b_pico_truncado-vi;Pampa Alta;;;;;;;;;;;;;x
b_leona;Puerto Bertrand;;;;;;;;;;;;;x
b_leona-ii;Tortel;;;;;;;;;;;;;x
b_leona-iii;cochrane;;;;;;;;;;;;;x
b_leona-iv;Puerto Guadal;;;;;;;;;;;;;x
b_leona-v;San José;;;;;;;;;;;;;x
b_leona-vi;Puerto Guadal;;;;;;;;;;;;;x
b_tucu_tucu;Puyuhuapi;;;;;;;;;;;;;x
b_tucu_tucu-ii;La Junta;;;;;;;;;;;;;x
b_tucu_tucu-iii;Puerto cardenas;;;;;;;;;;;;;x
b_tucu_tucu-iv;Palena;;;;;;;;;;;;;x
b_tucu_tucu-v;El Espolon;;;;;;;;;;;;;x
b_tucu_tucu-vi;Futaleufu;;;;;;;;;;;;;x
b_rawson;Rawson;;;;;;;;;;;;;x
b_rawson-ii;Trelew;;;;;;;;;;;;;x
b_rawson-iii;Gaiman;;;;;;;;;;;;;x
b_rawson-iv;Dolavon;;;;;;;;;;;;;x
b_rawson-v;Villegas;;;;;;;;;;;;;x
b_rawson-vi;Las Tijeras;;;;;;;;;;;;;x
b_garayalde;Estancia la Perla;;;;;;;;;;;;;x
b_garayalde-ii;Florentino Ameghino;;;;;;;;;;;;;x
b_garayalde-iii;camarones;;;;;;;;;;;;;x
b_garayalde-iv;La Lonja;;;;;;;;;;;;;x
b_garayalde-v;Playa Magagna;;;;;;;;;;;;;x
b_garayalde-vi;Florentino Ameghino;;;;;;;;;;;;;x
b_camarones;camarones;;;;;;;;;;;;;x
b_camarones-ii;Las Plumas;;;;;;;;;;;;;x
b_camarones-iii;Pampa Salamanca;;;;;;;;;;;;;x
b_camarones-iv;casa Blanca;;;;;;;;;;;;;x
b_camarones-v;Bahia Bustamante;;;;;;;;;;;;;x
b_camarones-vi;Astra;;;;;;;;;;;;;x
b_sarmiento;Mazaredo;;;;;;;;;;;;;x
b_sarmiento-ii;La Aguada;;;;;;;;;;;;;x
b_sarmiento-iii;cabo Blanco;;;;;;;;;;;;;x
b_sarmiento-iv;El chara;;;;;;;;;;;;;x
b_sarmiento-v;Tellier;;;;;;;;;;;;;x
b_sarmiento-vi;Ramon Lista;;;;;;;;;;;;;x
b_valdes;Valdes;;;;;;;;;;;;;x
b_valdes-ii;Punta Delgada;;;;;;;;;;;;;x
b_valdes-iii;Punta Pardelas;;;;;;;;;;;;;x
b_valdes-iv;Puerto Piramides;;;;;;;;;;;;;x
b_valdes-v;Puerto Galvan;;;;;;;;;;;;;x
b_valdes-vi;Punta Norte;;;;;;;;;;;;;x
b_trelew;Sierra Grande;;;;;;;;;;;;;x
b_trelew-ii;Puerto Lobos;;;;;;;;;;;;;x
b_trelew-iii;Punta colorada;;;;;;;;;;;;;x
b_trelew-iv;Playas Doradas;;;;;;;;;;;;;x
b_trelew-v;El Porvenir;;;;;;;;;;;;;x
b_trelew-vi;Los Gauchos;;;;;;;;;;;;;x
b_gaiman;Los Berros;;;;;;;;;;;;;x
b_gaiman-ii;Arroyo de La Ventana;;;;;;;;;;;;;x
b_gaiman-iii;Sierra Paileman;;;;;;;;;;;;;x
b_gaiman-iv;Arroyo Verde;;;;;;;;;;;;;x
b_gaiman-v;Yaminué;;;;;;;;;;;;;x
b_gaiman-vi;Treneta;;;;;;;;;;;;;x
b_jacobacci;Jacobacci;;;;;;;;;;;;;x
b_jacobacci-ii;Los Menucos;;;;;;;;;;;;;x
b_jacobacci-iii;comallo;;;;;;;;;;;;;x
b_jacobacci-iv;Maquinchao;;;;;;;;;;;;;x
b_jacobacci-v;Rio chico;;;;;;;;;;;;;x
b_jacobacci-vi;Pilcaniyeu;;;;;;;;;;;;;x
b_gan_gan;Gan Gan;;;;;;;;;;;;;x
b_gan_gan-ii;Piedra Parada;;;;;;;;;;;;;x
b_gan_gan-iii;Gastre;;;;;;;;;;;;;x
b_gan_gan-iv;Lagunita Salada;;;;;;;;;;;;;x
b_gan_gan-v;Tecka;;;;;;;;;;;;;x
b_gan_gan-vi;Gualjaina;;;;;;;;;;;;;x
b_telsen;Las Grutas;;;;;;;;;;;;;x
b_telsen-ii;El Sotano;;;;;;;;;;;;;x
b_telsen-iii;Mancha Blanca;;;;;;;;;;;;;x
b_telsen-iv;San Antonio;;;;;;;;;;;;;x
b_telsen-v;Nuevo Leon;;;;;;;;;;;;;x
b_telsen-vi;Pozo Salado;;;;;;;;;;;;;x
b_condor;Viedma;;;;;;;;;;;;;x
b_condor-ii;La Loberia;;;;;;;;;;;;;x
b_condor-iii;Bahia San Blas;;;;;;;;;;;;;x
b_condor-iv;San Javier;;;;;;;;;;;;;x
b_condor-v;cubanea;;;;;;;;;;;;;x
b_condor-vi;La Loberia;;;;;;;;;;;;;x
b_uruguay;Rivera;;;;;;;;;;;;;x
b_uruguay-ii;Artigas;;;;;;;;;;;;;x
b_uruguay-iii;Salto;;;;;;;;;;;;;x
b_uruguay-iv;Tacuarembo;;;;;;;;;;;;;x
b_uruguay-v;Guichon;;;;;;;;;;;;;x
b_uruguay-vi;Minas de corrales;;;;;;;;;;;;;x
b_montevideo;La Paloma;;;;;;;;;;;;;x
b_montevideo-ii;Rocha;;;;;;;;;;;;;x
b_montevideo-iii;cabo Polonio;;;;;;;;;;;;;x
b_montevideo-iv;Punta del Diablo;;;;;;;;;;;;;x
b_montevideo-v;Punta del Este;;;;;;;;;;;;;x
b_montevideo-vi;Maldonado;;;;;;;;;;;;;x
b_galopolis;Montevideo;;;;;;;;;;;;;x
b_galopolis-ii;colonia del Sacramento;;;;;;;;;;;;;x
b_galopolis-iii;Las Piedras;;;;;;;;;;;;;x
b_galopolis-iv;Atlantida;;;;;;;;;;;;;x
b_galopolis-v;canelones;;;;;;;;;;;;;x
b_galopolis-vi;Santa Lucia;;;;;;;;;;;;;x
b_villalonga;Buenos Aires;;;;;;;;;;;;;x
b_villalonga-ii;La Plata;;;;;;;;;;;;;x
b_villalonga-iii;Rosario;;;;;;;;;;;;;x
b_villalonga-iv;Moron;;;;;;;;;;;;;x
b_villalonga-v;Lujan;;;;;;;;;;;;;x
b_villalonga-vi;Zarate;;;;;;;;;;;;;x
b_conesa;Junin;;;;;;;;;;;;;x
b_conesa-ii;General Villegas;;;;;;;;;;;;;x
b_conesa-iii;América;;;;;;;;;;;;;x
b_conesa-iv;San Gregorio;;;;;;;;;;;;;x
b_conesa-v;Venado Tuerto;;;;;;;;;;;;;x
b_conesa-vi;Alcorta;;;;;;;;;;;;;x
b_grutas;Bahia Blanca;;;;;;;;;;;;;x
b_grutas-ii;Monte Hermoso;;;;;;;;;;;;;x
b_grutas-iii;Tres Arroyos;;;;;;;;;;;;;x
b_grutas-iv;Pehuen-co;;;;;;;;;;;;;x
b_grutas-v;Saldungaray;;;;;;;;;;;;;x
b_grutas-vi;Tornquist;;;;;;;;;;;;;x
b_viedma;Mar del Plata;;;;;;;;;;;;;x
b_viedma-ii;Miramar;;;;;;;;;;;;;x
b_viedma-iii;Necochea;;;;;;;;;;;;;x
b_viedma-iv;Tandil;;;;;;;;;;;;;x
b_viedma-v;Balcarce;;;;;;;;;;;;;x
b_viedma-vi;Las Armas;;;;;;;;;;;;;x
b_santa_rosa;Parana;;;;;;;;;;;;;x
b_santa_rosa-ii;La Paz;;;;;;;;;;;;;x
b_santa_rosa-iii;Esquina;;;;;;;;;;;;;x
b_santa_rosa-iv;chajari;;;;;;;;;;;;;x
b_santa_rosa-v;concordia;;;;;;;;;;;;;x
b_santa_rosa-vi;Esquina;;;;;;;;;;;;;x
b_argentina;cordoba;;;;;;;;;;;;;x
b_argentina-ii;Jesus Maria;;;;;;;;;;;;;x
b_argentina-iii;Villa Maria;;;;;;;;;;;;;x
b_argentina-iv;Mina clavero;;;;;;;;;;;;;x
b_argentina-v;Rio cuarto;;;;;;;;;;;;;x
b_argentina-vi;Miramar;;;;;;;;;;;;;x
b_zapala;Mendoza;;;;;;;;;;;;;x
b_zapala-ii;Pehuenia;;;;;;;;;;;;;x
b_zapala-iii;San Luis;;;;;;;;;;;;;x
b_zapala-iv;San Rafael;;;;;;;;;;;;;x
b_zapala-v;San Juan;;;;;;;;;;;;;x
b_zapala-vi;Malargue;;;;;;;;;;;;;x
b_carhue;Santa Fe;;;;;;;;;;;;;x
b_carhue-ii;Santo Tomé;;;;;;;;;;;;;x
b_carhue-iii;Rafaela;;;;;;;;;;;;;x
b_carhue-iv;San Francisco;;;;;;;;;;;;;x
b_carhue-v;Sunchales;;;;;;;;;;;;;x
b_carhue-vi;Las Rosas;;;;;;;;;;;;;x
b_macachin;canals;;;;;;;;;;;;;x
b_macachin-ii;La carlota;;;;;;;;;;;;;x
b_macachin-iii;La cesira;;;;;;;;;;;;;x
b_macachin-iv;Laboulaye;;;;;;;;;;;;;x
b_macachin-v;Arias;;;;;;;;;;;;;x
b_macachin-vi;Leones;;;;;;;;;;;;;x
b_concepcion;Santiago;;;;;;;;;;;;;x
b_concepcion-ii;Fiambala;;;;;;;;;;;;;x
b_concepcion-iii;Belén;;;;;;;;;;;;;x
b_concepcion-iv;cafayate;;;;;;;;;;;;;x
b_concepcion-v;Antofalla;;;;;;;;;;;;;x
b_concepcion-vi;Los Nacimientos;;;;;;;;;;;;;x
b_qusqu;Qusqu;;;;;;;;;;;;;x
b_qusqu-ii;Pisac;;;;;;;;;;;;;x
b_qusqu-iii;Urubamba;;;;;;;;;;;;;x
b_qusqu-iv;Ollantaytambo;;;;;;;;;;;;;x
b_qusqu-v;chillca;;;;;;;;;;;;;x
b_qusqu-vi;choquecancha;;;;;;;;;;;;;x
b_ayawiri;Ayawiri;;;;;;;;;;;;;x
b_ayawiri-ii;Azangaro;;;;;;;;;;;;;x
b_ayawiri-iii;Asillo;;;;;;;;;;;;;x
b_awankay-i;Awankay;;;;;;;;;;;;;x
b_awankay-ii;Lambrama;;;;;;;;;;;;;x
b_awankay-iii;Pichirhua;;;;;;;;;;;;;x
b_awankay-iv;Huanicapa;;;;;;;;;;;;;x
b_awankay-v;cachora;;;;;;;;;;;;;x
b_awankay-vi;curahuasi;;;;;;;;;;;;;x
b_awankay-vii;Antilla;;;;;;;;;;;;;x
b_kitu;Kitu;;;;;;;;;;;;;x
b_kitu-ii;Sangolqui;;;;;;;;;;;;;x
b_kitu-iii;calacali;;;;;;;;;;;;;x
b_kitu-iv;Nanegalito;;;;;;;;;;;;;x
b_kitu-v;cayambe;;;;;;;;;;;;;x
b_kitu-vi;Pifo;;;;;;;;;;;;;x
b_kitu-vii;Ascazubi;;;;;;;;;;;;;x
b_canari;canar;;;;;;;;;;;;;x
b_canari-ii;Azogues;;;;;;;;;;;;;x
b_canari-iii;Zhud;;;;;;;;;;;;;x
b_guayaquil;Manta;;;;;;;;;;;;;x
b_guayaquil-ii;Salango;;;;;;;;;;;;;x
b_guayaquil-iii;Balzar;;;;;;;;;;;;;x
b_guayaquil-iv;chone;;;;;;;;;;;;;x
b_guayaquil-v;Babahoyo;;;;;;;;;;;;;x
b_guayaquil-vi;Posorja;;;;;;;;;;;;;x
b_esmeraldas;Esmeraldas;;;;;;;;;;;;;x
b_esmeraldas-ii;Atacames;;;;;;;;;;;;;x
b_esmeraldas-iii;Rio Verde;;;;;;;;;;;;;x
b_galapagos;Puerto Ayora;;;;;;;;;;;;;x
b_galapagos-ii;Puerto Villamil;;;;;;;;;;;;;x
b_galapagos-iii;Puerto Baquerizo Moreno;;;;;;;;;;;;;x
b_qasamarka;Qasamarka;;;;;;;;;;;;;x
b_qasamarka-ii;Otuzco;;;;;;;;;;;;;x
b_qasamarka-iii;San Juan;;;;;;;;;;;;;x
b_qasamarka-iv;Namora;;;;;;;;;;;;;x
b_pisqupampa;Pisqupampa;;;;;;;;;;;;;x
b_pisqupampa-ii;Parobamba;;;;;;;;;;;;;x
b_pisqupampa-iii;Pomabamba;;;;;;;;;;;;;x
b_chachapuyas;chachapoyas;;;;;;;;;;;;;x
b_chachapuyas-ii;Huancas;;;;;;;;;;;;;x
b_chachapuyas-iii;Pomacochas;;;;;;;;;;;;;x
b_chachapuyas-iv;Yambrasbamba;;;;;;;;;;;;;x
b_chachapuyas-v;Pisuquia;;;;;;;;;;;;;x
b_chachapuyas-vi;Leimebamba;;;;;;;;;;;;;x
b_chachapuyas-vii;Jamalca;;;;;;;;;;;;;x
b_wankapampa;Wankapampa;;;;;;;;;;;;;x
b_wankapampa-ii;Sapalache;;;;;;;;;;;;;x
b_wankapampa-iii;Sondor;;;;;;;;;;;;;x
b_muyupampa;Muyupampa;;;;;;;;;;;;;x
b_muyupampa-ii;Itangua;;;;;;;;;;;;;x
b_muyupampa-iii;camiri;;;;;;;;;;;;;x
b_tumpis;Tumpis;;;;;;;;;;;;;x
b_tumpis-ii;Papayal;;;;;;;;;;;;;x
b_tumpis-iii;Huaquillas;;;;;;;;;;;;;x
b_tumpis-iv;Zarumilla;;;;;;;;;;;;;x
b_chimputi;chimputi;;;;;;;;;;;;;x
b_chimputi-ii;casma;;;;;;;;;;;;;x
b_chimputi-iii;caraz;;;;;;;;;;;;;x
b_chanchan;chan chan;;;;;;;;;;;;;x
b_chanchan-ii;Moche;;;;;;;;;;;;;x
b_chanchan-iii;chepen;;;;;;;;;;;;;x
b_chanchan-iv;chocope;;;;;;;;;;;;;x
b_chanchan-v;chicama;;;;;;;;;;;;;x
b_chanchan-vi;Sausal;;;;;;;;;;;;;x
b_chanchan-vii;Simbal;;;;;;;;;;;;;x
b_tukumi;chiclayo;;;;;;;;;;;;;x
b_tukumi-ii;Lambayeque;;;;;;;;;;;;;x
b_tukumi-iii;Jayanca;;;;;;;;;;;;;x
b_piwra;Piwra;;;;;;;;;;;;;x
b_piwra-ii;Sullana;;;;;;;;;;;;;x
b_piwra-iii;Sechura;;;;;;;;;;;;;x
b_limaq;Lima;;;;;;;;;;;;;x
b_limaq-ii;San Antonio;;;;;;;;;;;;;x
b_limaq-iii;chilca;;;;;;;;;;;;;x
b_limaq-iv;Lurin;;;;;;;;;;;;;x
b_wankawillka;Wankawillka;;;;;;;;;;;;;x
b_wankawillka-ii;Acobambilla;;;;;;;;;;;;;x
b_wankawillka-iii;Acoria;;;;;;;;;;;;;x
b_shawsha;Shawsha;;;;;;;;;;;;;x
b_shawsha-ii;Pachacayo;;;;;;;;;;;;;x
b_shawsha-iii;Uchubamba;;;;;;;;;;;;;x
b_wanuku;Wanuku;;;;;;;;;;;;;x
b_wanuku-ii;Amarilis;;;;;;;;;;;;;x
b_wanuku-iii;conchamarca;;;;;;;;;;;;;x
b_waraqq;Wankayuq;;;;;;;;;;;;;x
b_waraq-ii;Hualhuas;;;;;;;;;;;;;x
b_waraq-iii;canchapalca;;;;;;;;;;;;;x
b_kamana;Kamana;;;;;;;;;;;;;x
b_kamana-ii;La Punta;;;;;;;;;;;;;x
b_kamana-iii;Jaguey;;;;;;;;;;;;;x
b_kamana-iv;Toran;;;;;;;;;;;;;x
b_ariqipa;Ariqipa;;;;;;;;;;;;;x
b_ariqipa-ii;Paucarpata;;;;;;;;;;;;;x
b_ariqipa-iii;Lluta;;;;;;;;;;;;;x
b_naska;Naska;;;;;;;;;;;;;x
b_naska-ii;Pataraya;;;;;;;;;;;;;x
b_naska-iii;Palpa;;;;;;;;;;;;;x
b_punu;Punu;;;;;;;;;;;;;x
b_punu-ii;Hullaqa;;;;;;;;;;;;;x
b_punu-iii;Lampa;;;;;;;;;;;;;x
b_punu-iv;chucuito;;;;;;;;;;;;;x
b_tiahuanaco;Tiwanaku;;;;;;;;;;;;;x
b_tiahuanaco-ii;Guaqui;;;;;;;;;;;;;x
b_tiahuanaco-iii;Aygachi;;;;;;;;;;;;;x
b_tiahuanaco-iv;Patapatani;;;;;;;;;;;;;x
b_tiahuanaco-v;Zapana;;;;;;;;;;;;;x
b_tiahuanaco-vi;Aguallamaya;;;;;;;;;;;;;x
b_tiahuanaco-vii;Sullcatiri;;;;;;;;;;;;;x
b_chuqiyapu;chuqiyapu;;;;;;;;;;;;;x
b_chuqiyapu-ii;Achocalla;;;;;;;;;;;;;x
b_chuqiyapu-iii;Palca;;;;;;;;;;;;;x
b_macaya;Macaya;;;;;;;;;;;;;x
b_macaya-ii;Jancoaque;;;;;;;;;;;;;x
b_macaya-iii;Sacabaya;;;;;;;;;;;;;x
b_choquechaca;Quchapampa;;;;;;;;;;;;;x
b_choquechaca-ii;Llallagua;;;;;;;;;;;;;x
b_choquechaca-iii;Morococala;;;;;;;;;;;;;x
b_choquechaca-iv;cachicachi;;;;;;;;;;;;;x
b_choquechaca-v;Sacaca;;;;;;;;;;;;;x
b_choquechaca-vi;Apillapampa;;;;;;;;;;;;;x
b_choquechaca-vii;Arque;;;;;;;;;;;;;x
b_charcas;Oruro;;;;;;;;;;;;;x
b_charcas-ii;Qaraqullu;;;;;;;;;;;;;x
b_charcas-iii;capachos;;;;;;;;;;;;;x
b_chuqichaka;Sucre;;;;;;;;;;;;;x
b_chuqichaka-ii;Tarabuco;;;;;;;;;;;;;x
b_chuqichaka-iii;Padilla;;;;;;;;;;;;;x
b_tarija;Tarija;;;;;;;;;;;;;x
b_tarija-ii;Uriondo;;;;;;;;;;;;;x
b_tarija-iii;canasmoro;;;;;;;;;;;;;x
b_putusi;Putusi;;;;;;;;;;;;;x
b_putusi-ii;Belén;;;;;;;;;;;;;x
b_putusi-iii;Puna;;;;;;;;;;;;;x
b_putusi-iv;cayara;;;;;;;;;;;;;x
b_killaqa;Uyuni;;;;;;;;;;;;;x
b_killaqa-ii;colchani;;;;;;;;;;;;;x
b_killaqa-iii;Pulacayo;;;;;;;;;;;;;x
b_uru_uru;Ardamarca;;;;;;;;;;;;;x
b_uru_uru-ii;Untavi;;;;;;;;;;;;;x
b_uru_uru-iii;corque;;;;;;;;;;;;;x
b_chichas;Atocha;;;;;;;;;;;;;x
b_chichas-ii;Rodespampa;;;;;;;;;;;;;x
b_chichas-iii;Muytha;;;;;;;;;;;;;x
b_caletanew;cochamo;;;;;;;;;;;;;x
b_caleta-ii;Sotomo;;;;;;;;;;;;;x
b_caleta-iii;Llahuepe;;;;;;;;;;;;;x
b_caleta-iv;Quila;;;;;;;;;;;;;x
b_caleta-v;Ralun;;;;;;;;;;;;;x
b_caleta-vi;Petrohue;;;;;;;;;;;;;x
b_chaiten;Rininahue;;;;;;;;;;;;;x
b_chaiten-ii;Quitiasco;;;;;;;;;;;;;x
b_chaiten-iii;Lago Ranco;;;;;;;;;;;;;x
b_chaiten-iv;Puerto Maihue;;;;;;;;;;;;;x
b_chaiten-v;Futrono;;;;;;;;;;;;;x
b_chaiten-vi;Rupumeica;;;;;;;;;;;;;x
b_temuco;Temuco;;;;;;;;;;;;;x
b_temuco-ii;Lautaro;;;;;;;;;;;;;x
b_temuco-iii;Perquenco;;;;;;;;;;;;;x
b_temuco-iv;Angol;;;;;;;;;;;;;x
b_temuco-v;Lebu;;;;;;;;;;;;;x
b_temuco-vi;curanilahue;;;;;;;;;;;;;x
b_montt;Puerto Montt;;;;;;;;;;;;;x
b_montt-ii;Maullin;;;;;;;;;;;;;x
b_montt-iii;Parga;;;;;;;;;;;;;x
b_montt-iv;Fresia;;;;;;;;;;;;;x
b_montt-v;Frutillar;;;;;;;;;;;;;x
b_montt-vi;Purranque;;;;;;;;;;;;;x
b_quelion;Quellon;;;;;;;;;;;;;x
b_quelion-ii;castro;;;;;;;;;;;;;x
b_quelion-iii;Ancud;;;;;;;;;;;;;x
b_quelion-iv;chacao;;;;;;;;;;;;;x
b_quelion-v;Quetalmahue;;;;;;;;;;;;;x
b_quelion-vi;Quemchi;;;;;;;;;;;;;x
b_tucuman;San Miguel;;;;;;;;;;;;;x
b_tucuman-ii;Monteros;;;;;;;;;;;;;x
b_tucuman-iii;Tafi Viejo;;;;;;;;;;;;;x
b_tucuman-iv;El cadillal;;;;;;;;;;;;;x
b_tucuman-v;Nueva Esperanza;;;;;;;;;;;;;x
b_tucuman-vi;Pozo Hondo;;;;;;;;;;;;;x
b_qhatamarka;Qhatamarka;;;;;;;;;;;;;x
b_qhatamarka-ii;El Rodeo;;;;;;;;;;;;;x
b_qhatamarka-iii;chumbicha;;;;;;;;;;;;;x
b_jujuy;San Salvador;;;;;;;;;;;;;x
b_jujuy-ii;Perico;;;;;;;;;;;;;x
b_jujuy-iii;Palpala;;;;;;;;;;;;;x
b_salta;Salta;;;;;;;;;;;;;x
b_salta-ii;La Poma;;;;;;;;;;;;;x
b_salta-iii;cerrillos;;;;;;;;;;;;;x
b_capayan;capayan;;;;;;;;;;;;;x
b_capayan-ii;Brea;;;;;;;;;;;;;x
b_capayan-iii;San Martin;;;;;;;;;;;;;x
b_antofagasta;Antofagasta;;;;;;;;;;;;;x
b_antofagasta-ii;Mejillones;;;;;;;;;;;;;x
b_antofagasta-iii;Tocopilla;;;;;;;;;;;;;x
b_antofagasta-iv;Quillagua;;;;;;;;;;;;;x
b_arika;Arika;;;;;;;;;;;;;x
b_arika-ii;Tacna;;;;;;;;;;;;;x
b_arika-iii;Putre;;;;;;;;;;;;;x
b_iquique;Iquique;;;;;;;;;;;;;x
b_iquique-ii;La Tirana;;;;;;;;;;;;;x
b_iquique-iii;Pica;;;;;;;;;;;;;x
b_calama;calama;;;;;;;;;;;;;x
b_calama-ii;chuquicamata;;;;;;;;;;;;;x
b_calama-iii;Toconce;;;;;;;;;;;;;x
b_qhupiyapu;Qhupiyapu;;;;;;;;;;;;;x
b_qhupiyapu-ii;Vallenar;;;;;;;;;;;;;x
b_qhupiyapu-iii;Huasco;;;;;;;;;;;;;x
b_kukimpu;Kukimpu;;;;;;;;;;;;;x
b_kukimpu-ii;Ovalle;;;;;;;;;;;;;x
b_kukimpu-iii;Tongoy;;;;;;;;;;;;;x
b_picunche;Puente Alto;;;;;;;;;;;;;x
b_picunche-ii;Melipilla;;;;;;;;;;;;;x
b_picunche-iii;San Antonio;;;;;;;;;;;;;x
b_oxtilipan;Oxtilipan;;;;;;;;;;;;;x
b_oxtilipan-ii;Tamuin;;;;;;;;;;;;;x
b_oxtilipan-iii;Tamasopo;;;;;;;;;;;;;x
b_oxtilipan-iv;Tambaca;;;;;;;;;;;;;x
b_tezatotitlan;Tezatotitlan;;;;;;;;;;;;;x
b_tezatotitlan-ii;San Vicente Tancuayalab;;;;;;;;;;;;;x
b_tezatotitlan-iii;Aquismon;;;;;;;;;;;;;x
